"Plant_Community","Sampling_Frame","Decimal_Latitude","Decimal_Longitude","GeodeticDatum","Date","Species_Code","Scientific_Name","Vernacular_Name","Life_Form"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"DYSAMB","Dysphania ambrosioides","Mexican tea","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EUPPEP","Euphorbia peplus","petty spurge","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERTHA","Verbascum thapsus","common mullein","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EUPPEP","Euphorbia peplus","petty spurge","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CARFLE","Cardamine flexuosa","bittercress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERTHA","Verbascum thapsus","common mullein","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"MARVUL","Marrubium vulgare","Common horehound","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"LEPDID","Lepidium didymum","swinecress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"FRAVES","Fragaria vesca","woodland strawberry","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EPIBIL","Epilobium billardierianum ssp. cinereum","aboriginal willowherb","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CARFLE","Cardamine flexuosa","bittercress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CARFLE","Cardamine flexuosa","bittercress","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"FESBRO","Festuca bromoides","brome fescue","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"MARVUL","Marrubium vulgare","Common horehound","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"POLFUG","Polypogon fugax","Ditch polypogon","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"FRAVES","Fragaria vesca","woodland strawberry","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EUPPEP","Euphorbia peplus","petty spurge","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CIRVUL","Cirsium vulgare","bull thistle","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"PRUVUL","Prunella vulgaris","heal-all","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"VERPLE","Veronica plebeia","common speedwell","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"CENCLA","Cenchrus clandestinus","kikuyu grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"OXACOR","Oxalis corniculata","yellow wood sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EHRSTI","Ehrharta stipoides","meadow ricegrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EUPPEP","Euphorbia peplus","petty spurge","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENMAD","Senecio madagascariensis","fireweed","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"FRAVES","Fragaria vesca","woodland strawberry","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"GERHOM","Geranium homeanum","Australasian geranium","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"EPIBIL","Epilobium billardierianum ssp. cinereum","aboriginal willowherb","Herb"
"Subalpine Shrubland","Mauna Loa",19.397874,-155.74247,"EPSG: 4326",2022-11-01,"SENSYL","Senecio sylvaticus","wood groundsel","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"POLTET","Polycarpon tetraphyllum","fourleaf manyseed","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"RUMACE","Rumex acetosella","sheep sorrel","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"FRAVES","Fragaria vesca","woodland strawberry","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"FRAVES","Fragaria vesca","woodland strawberry","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.278346,-155.607367,"EPSG: 4326",2022-10-06,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ERABRO","Eragrostis brownei","sheepgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"FRAVES","Fragaria vesca","woodland strawberry","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"SPOAFR","Sporobolus africanus","rattail grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"CENERY","Centaurium erythraea ssp. erythraea","bitter herb","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HYPRAD1","Hypochaeris radicata","hairy cat's ear","Herb"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"HOLLAN","Holcus lanatus","common velvet grass","Grass"
"Subalpine Shrubland","Mauna Loa",19.290416,-155.577116,"EPSG: 4326",2022-09-14,"ANTODO","Anthoxanthum odoratum","sweet vernalgrass","Grass"
